user,total_emails_sent,total_files_accessed,total_logon_sessions,total_usb_activities,user_employee_full_name,user_unique_identifier,personality_trait_openness,personality_trait_conscientiousness,personality_trait_extraversion,personality_trait_agreeableness,personality_trait_neuroticism,anomaly_score,isolation_forest_threat_label
BKM0084,0.0,0.0,690.0,0.0,Benjamin Keith Miranda,BKM0084,38,27,23,28,30,0.1828376839001732,0
BKM0492,0.0,150.0,1016.0,248.0,Baxter Knox Mejia,BKM0492,36,24,38,36,36,0.12832000697201917,0
BKW0374,3612.0,0.0,0.0,0.0,Blossom Keiko Weiss,BKW0374,41,38,17,46,27,0.13092171514067275,0
BLA0039,0.0,0.0,4564.0,0.0,Breanna Leila Alexander,BLA0039,37,30,24,40,29,0.066655617388514,0
BLB0114,3016.0,0.0,0.0,0.0,Brent Laith Beck,BLB0114,38,48,41,15,22,0.08197185851862987,0
BLB0583,0.0,557.0,1304.0,345.0,Blossom Lisandra Boyer,BLB0583,47,43,19,46,23,0.04070095946416352,0
BLL0527,0.0,0.0,690.0,0.0,Basia Lara Lloyd,BLL0527,49,37,42,21,26,0.1405243414091109,0
BLL0929,2981.0,0.0,0.0,0.0,Bethany Lydia Lyons,BLL0929,44,49,10,41,39,0.0644290331760643,0
BLM0712,0.0,0.0,955.0,0.0,Barclay Lamar Mclaughlin,BLM0712,33,36,23,42,19,0.11656852079509306,0
BLM0868,0.0,0.0,148.0,0.0,Barclay Levi Mckenzie,BLM0868,49,24,23,30,32,0.1371180086340425,0
BLS0678,1729.0,0.0,0.0,0.0,Benjamin Lewis Sweeney,BLS0678,35,17,43,28,31,0.14066877121206695,0
BLW0787,0.0,6912.0,1311.0,999.0,Branden Logan Whitehead,BLW0787,40,21,38,21,28,-0.004041089646688145,1
BMC0547,3034.0,0.0,0.0,0.0,Britanni Marah Cash,BMC0547,41,18,22,21,35,0.130386383973651,0
BMD0342,0.0,0.0,690.0,0.0,Bo Mira Dillard,BMD0342,46,30,25,23,21,0.1454851237720025,0
BMG0006,0.0,2318.0,1194.0,1373.0,Buffy Meredith Giles,BMG0006,34,38,21,36,19,0.008176777192536289,0
BMG0917,3039.0,0.0,0.0,0.0,Beverly Melissa Garner,BMG0917,43,36,41,23,34,0.14765115154789793,0
BML0845,0.0,0.0,1468.0,0.0,Burton Maxwell Levy,BML0845,43,29,17,21,32,0.1180864481564935,0
BMM0112,1013.0,0.0,0.0,0.0,Barry Martin Mason,BMM0112,40,36,24,40,25,0.163664837638407,0
BMR0341,0.0,0.0,690.0,0.0,Brenna Martha Russell,BMR0341,38,40,17,23,26,0.17638677504184724,0
BMS0877,1786.0,0.0,0.0,0.0,Brynn Madeline Sherman,BMS0877,31,50,11,43,33,0.07976449539350611,0
BMT0528,1010.0,0.0,0.0,0.0,Brittany Mona Terry,BMT0528,33,25,39,25,30,0.16652019318072342,0
BMW0898,0.0,0.0,689.0,0.0,Britanney Maile Wallace,BMW0898,32,37,41,42,27,0.15771058346248013,0
BNB0026,0.0,0.0,690.0,0.0,Benjamin Nash Boone,BNB0026,38,24,45,12,33,0.12156327318029153,0
BNB0478,0.0,1150.0,690.0,1966.0,Blaine Nora Brown,BNB0478,20,32,14,18,27,0.03747761750657952,0
BNB0938,0.0,0.0,952.0,0.0,Beau Nathan Brown,BNB0938,47,33,32,39,26,0.13836590963736406,0
BNF0925,0.0,982.0,1084.0,708.0,Benedict Noah Foreman,BNF0925,30,13,15,33,30,0.06526568100233177,0
BNG0237,3008.0,0.0,0.0,0.0,Brian Nathaniel Greer,BNG0237,39,36,36,47,27,0.13127359883976453,0
BNR0965,333.0,0.0,0.0,0.0,Basia Nevada Riggs,BNR0965,47,19,15,20,22,0.11901861402558828,0
BNT0819,0.0,0.0,494.0,0.0,Blake Noble Terrell,BNT0819,37,26,44,29,30,0.14495759246493128,0
BPB0061,0.0,0.0,690.0,0.0,Beck Phillip Blevins,BPB0061,25,25,27,13,30,0.14948332183897473,0
BPE0219,0.0,0.0,50.0,0.0,Benjamin Prescott Elliott,BPE0219,18,39,41,18,27,0.13169681151829893,0
BQD0092,0.0,0.0,690.0,0.0,Bo Quemby Durham,BQD0092,47,44,38,33,24,0.13193664059550148,0
BQS0525,142.0,0.0,0.0,0.0,Britanney Quail Snyder,BQS0525,42,38,19,45,30,0.15692606455048724,0
BRB0355,4389.0,0.0,0.0,0.0,Burke Randall Burnett,BRB0355,33,21,37,19,29,0.13790694857571056,0
BRB0807,0.0,0.0,690.0,0.0,Brianna Ruby Bender,BRB0807,21,39,13,25,17,0.08546800911185243,0
BRC0579,0.0,0.0,690.0,0.0,Benjamin Rahim Crane,BRC0579,24,10,45,17,32,0.10289426642530763,0
BRH0362,0.0,0.0,690.0,0.0,Burke Reed Haynes,BRH0362,26,15,33,47,33,0.12741212864253532,0
BRM0995,3044.0,0.0,0.0,0.0,Brianna Rebecca Mcintyre,BRM0995,20,11,32,26,40,0.06472097863968074,0
BRS0468,0.0,0.0,690.0,0.0,Brock Reese Stanley,BRS0468,26,29,12,14,32,0.12509547727774112,0
BRS0734,1497.0,0.0,0.0,0.0,Burke Rooney Stafford,BRS0734,32,39,47,10,30,0.09653247006075194,0
BRS0802,0.0,1649.0,1380.0,1849.0,Brenden Rahim Sweeney,BRS0802,27,22,39,21,41,0.017248530185625444,0
BRS0849,0.0,4853.0,1093.0,766.0,Burke Rigel Strong,BRS0849,15,36,43,39,29,-0.02583699564286024,1
BSA0431,3044.0,0.0,0.0,0.0,Blossom Scarlett Aguirre,BSA0431,50,41,19,40,29,0.11878807452848866,0
BSA0663,0.0,0.0,959.0,0.0,Benedict Sebastian Allen,BSA0663,39,18,44,31,28,0.14620741147659677,0
BSB0990,3015.0,0.0,0.0,0.0,Bruce Sawyer Barrera,BSB0990,34,44,13,43,37,0.10213339130163829,0
BSB0995,0.0,98.0,1268.0,326.0,Blythe Shelley Banks,BSB0995,40,46,30,22,21,0.07585432004532916,0
BSH0445,3043.0,0.0,0.0,0.0,Bethany Stephanie Haynes,BSH0445,38,22,30,15,21,0.11239053814399463,0
BSS0369,2300.0,0.0,0.0,0.0,Brenden Samuel Shaffer,BSS0369,39,42,34,14,32,0.13832051206129797,0
BSS0463,335.0,0.0,0.0,0.0,Bruno Stewart Silva,BSS0463,32,40,40,38,28,0.16428752594539647,0
BSS0707,0.0,0.0,953.0,0.0,Basil Shad Schwartz,BSS0707,32,19,37,47,35,0.12004148166716672,0
BTL0226,1862.0,0.0,0.0,0.0,Bernard Tobias Landry,BTL0226,36,44,37,38,31,0.1512827087562258,0
BTL0722,334.0,0.0,0.0,0.0,Blair Todd Long,BTL0722,39,41,36,17,49,0.10272431659710268,0
BTN0061,3031.0,0.0,0.0,0.0,Benjamin Tyrone Norman,BTN0061,42,21,22,20,22,0.12227173964915655,0
BTR0403,3003.0,0.0,0.0,0.0,Beck Troy Richards,BTR0403,47,47,21,17,28,0.11295161300946871,0
BTS0011,5930.0,0.0,0.0,0.0,Blaze Trevor Stone,BTS0011,25,42,16,25,29,0.07490830535488274,0
BTW0005,8950.0,0.0,0.0,0.0,Byron Tyrone Williamson,BTW0005,33,39,18,18,27,0.051269615344884834,0
BVC0790,3768.0,0.0,0.0,0.0,Blythe Veda Cooke,BVC0790,24,18,18,36,38,0.10302230327064016,0
BVN0514,327.0,0.0,0.0,0.0,Buffy Vivien Nichols,BVN0514,36,23,30,23,22,0.15358965455224577,0
BVW0318,0.0,0.0,690.0,0.0,Baker Vladimir Wells,BVW0318,38,27,24,35,24,0.16925230777278227,0
BWH0813,3035.0,0.0,0.0,0.0,Brock William Hunter,BWH0813,36,36,33,20,30,0.1603784288564945,0
BWP0202,3663.0,0.0,0.0,0.0,Baxter William Price,BWP0202,20,36,15,25,28,0.12783744657115736,0
BWW0834,0.0,0.0,689.0,0.0,Britanney Willa Wallace,BWW0834,16,38,14,43,18,0.0755478670168086,0
BXJ0010,6058.0,0.0,0.0,0.0,Bethany Xerxes Johnson,BXJ0010,46,24,30,35,34,0.06302526733408087,0
BYP0070,2060.0,0.0,0.0,0.0,Bertha Yetta Parrish,BYP0070,30,19,41,21,33,0.13904591452800075,0
BZT0160,0.0,925.0,1206.0,680.0,Bell Zoe Terry,BZT0160,37,43,19,20,29,0.10181053726755135,0
CAA0612,5372.0,0.0,0.0,0.0,Chelsea Aspen Allen,CAA0612,20,41,32,42,31,0.07906188319031793,0
CAB0388,2946.0,0.0,0.0,0.0,Cedric Alexander Bowers,CAB0388,37,33,23,40,36,0.1361428709244557,0
CAB0422,0.0,0.0,930.0,0.0,Cadman Allen Bailey,CAB0422,45,29,17,38,30,0.14747795107226025,0
CAB0614,5335.0,0.0,0.0,0.0,Cora Aurora Buckner,CAB0614,17,38,22,12,34,0.047483139566668164,0
CAB0705,0.0,0.0,690.0,0.0,Casey Adena Butler,CAB0705,12,17,40,21,23,0.1003464281472195,0
CAC0558,0.0,0.0,690.0,0.0,Courtney Alexis Cummings,CAC0558,42,46,22,26,29,0.16094229875061306,0
CAC0889,170.0,0.0,0.0,0.0,Caesar Allen Cash,CAC0889,46,49,32,41,27,0.13419152083638164,0
CAH0554,0.0,0.0,690.0,0.0,Cherokee Athena Horn,CAH0554,37,37,24,14,27,0.17287284071189668,0
CAH0936,1512.0,0.0,0.0,0.0,Constance Audrey Hicks,CAH0936,40,22,39,50,24,0.10109657776538711,0
CAJ0004,0.0,0.0,690.0,0.0,Clementine April Juarez,CAJ0004,36,50,36,48,30,0.1310375001764702,0
CAM0102,3038.0,0.0,0.0,0.0,Chandler Ashton Madden,CAM0102,31,44,19,15,27,0.13716762260906373,0
CAM0681,3033.0,0.0,0.0,0.0,Cole Aaron Mcfarland,CAM0681,41,43,45,10,28,0.08211309553796614,0
CAN0178,0.0,0.0,690.0,0.0,Calvin Asher Nguyen,CAN0178,46,25,30,42,41,0.11049052573537299,0
CAN0842,338.0,0.0,0.0,0.0,Chadwick Armand Nunez,CAN0842,38,41,22,39,29,0.17527313207127931,0
CAO0899,0.0,0.0,1212.0,0.0,Carson Amal Orr,CAO0899,38,34,11,17,33,0.10684561106941015,0
CAP0305,0.0,0.0,690.0,0.0,Chava Alisa Porter,CAP0305,45,33,22,23,26,0.17210412662951707,0
CAR0784,0.0,0.0,690.0,0.0,Chaney Amir Ross,CAR0784,43,19,22,46,28,0.14539260594415088,0
CAS0507,1003.0,0.0,0.0,0.0,Carla Amelia Shannon,CAS0507,14,46,33,11,25,0.07746707926282387,0
CAW0115,0.0,0.0,690.0,0.0,Cullen Arden Wolf,CAW0115,13,17,40,44,33,0.10383886156611788,0
CAW0771,0.0,0.0,690.0,0.0,Cameron Armando Witt,CAW0771,19,20,38,25,27,0.15740120783109457,0
CBB0365,3690.0,0.0,0.0,0.0,Cain Byron Baldwin,CBB0365,37,17,20,41,33,0.13266639205905623,0
CBB0609,0.0,0.0,690.0,0.0,Chantale Brenda Boone,CBB0609,32,37,22,48,18,0.1114006154261738,0
CBB0661,0.0,0.0,690.0,0.0,Conan Burton Blackburn,CBB0661,11,45,29,37,29,0.12264901454293886,0
CBG0398,3019.0,0.0,0.0,0.0,Courtney Brynn Garrett,CBG0398,40,21,41,10,24,0.095449335182267,0
CBG0490,5029.0,0.0,0.0,0.0,Callum Brendan Gonzalez,CBG0490,50,31,35,10,29,0.05019827555422063,0
CBH0656,0.0,1306.0,951.0,677.0,Cruz Benedict Hale,CBH0656,47,25,40,46,31,0.041878240477683515,0
CBJ0373,0.0,0.0,690.0,0.0,Cynthia Blythe Jenkins,CBJ0373,18,20,40,17,35,0.13473372965679226,0
CBL0969,0.0,8930.0,814.0,5412.0,Cora Breanna Lawson,CBL0969,32,36,41,17,38,-0.05955839435351118,1
CBM0387,0.0,0.0,668.0,0.0,Carl Branden Moses,CBM0387,34,20,40,39,36,0.15399438724860776,0
CBN0398,0.0,0.0,690.0,0.0,Cole Basil Nunez,CBN0398,19,23,12,22,28,0.12497459864968363,0
CCA0046,2157.0,0.0,0.0,0.0,Cyrus Connor Atkinson,CCA0046,36,43,25,15,28,0.15124477063424818,0
CCC0192,0.0,287.0,1109.0,247.0,Castor Cruz Curtis,CCC0192,10,16,19,33,25,0.06617204733816251,0
CCC0393,3056.0,0.0,0.0,0.0,Chaim Chadwick Chang,CCC0393,35,30,40,16,26,0.14110331018600503,0
CCC0632,0.0,1501.0,1048.0,5880.0,Castor Chaim Combs,CCC0632,17,19,21,30,25,-0.029832547368329854,1
CCD0463,0.0,0.0,474.0,0.0,Chancellor Cody Douglas,CCD0463,39,36,37,10,32,0.1284433777047841,0
CCF0877,0.0,0.0,690.0,0.0,Ciaran Casey Fuller,CCF0877,22,22,14,13,30,0.12166281655694022,0
CCH0182,1012.0,0.0,0.0,0.0,Clayton Clark Humphrey,CCH0182,42,44,47,23,29,0.11952774351732864,0
CCH0252,0.0,242.0,1059.0,260.0,Clementine Cherokee Hicks,CCH0252,43,42,45,24,33,0.09302316030057439,0
CCH0685,3049.0,0.0,0.0,0.0,Cora Clementine Higgins,CCH0685,47,24,42,34,29,0.1176367469902711,0
CCH0959,0.0,444.0,380.0,890.0,Cedric Cyrus Harrison,CCH0959,23,37,23,40,21,0.060716831891349354,0
CCL0068,2521.0,0.0,0.0,0.0,Camilla Camille Leach,CCL0068,13,16,23,19,23,0.07843742026380907,0
CCM0136,334.0,0.0,0.0,0.0,Cailin Casey Mckee,CCM0136,16,16,39,40,29,0.12744405427276395,0
CCM0467,335.0,0.0,0.0,0.0,Chester Caldwell Mendoza,CCM0467,43,40,19,26,25,0.16613384529650593,0
CCM0786,0.0,0.0,924.0,0.0,Carson Cairo Malone,CCM0786,25,38,21,41,36,0.14026013073541116,0
CCM0822,0.0,0.0,690.0,0.0,Cynthia Cheyenne Melton,CCM0822,40,43,12,35,23,0.13487860849227878,0
CCM0855,5114.0,0.0,0.0,0.0,Chanda Celeste Mosley,CCM0855,31,24,19,36,29,0.10967780836987151,0
CCN0067,0.0,0.0,690.0,0.0,Camden Calvin Norris,CCN0067,36,49,24,43,29,0.15287543584448865,0
CCO0065,0.0,744.0,297.0,443.0,Carson Caesar Olson,CCO0065,23,11,47,19,15,0.006365985951323649,0
CCR0509,0.0,0.0,690.0,0.0,Chase Castor Rush,CCR0509,18,16,26,44,34,0.12211178901291225,0
CCR0823,0.0,0.0,690.0,0.0,Cameran Cally Rodriquez,CCR0823,42,45,42,14,34,0.13659929669466347,0
CCR0863,5096.0,0.0,0.0,0.0,Charde Cynthia Rasmussen,CCR0863,20,30,37,14,29,0.08880351856030894,0
CCW0031,4717.0,0.0,0.0,0.0,Clinton Coby Wolfe,CCW0031,33,47,30,39,33,0.10631360147498825,0
CCW0524,1009.0,0.0,0.0,0.0,Camilla Claire Whitehead,CCW0524,40,25,20,21,25,0.17286296000346257,0
CDG0487,0.0,0.0,690.0,0.0,Cole Dorian Gibbs,CDG0487,42,30,19,38,31,0.1727226611939296,0
CDH0990,0.0,0.0,957.0,0.0,Chloe Darrel Hobbs,CDH0990,40,50,20,15,30,0.1392514733465008,0
CDM0220,0.0,5790.0,846.0,716.0,Craig Duncan Moreno,CDM0220,26,22,20,42,29,0.013308882145032674,0
CDP0582,0.0,0.0,690.0,0.0,Carter Demetrius Payne,CDP0582,36,15,18,27,32,0.1661321895315767,0
CDT0311,0.0,0.0,690.0,0.0,Cheyenne Dominique Terrell,CDT0311,42,43,24,36,25,0.1707200455564878,0
CEB0158,0.0,1431.0,1215.0,640.0,Chandler Erasmus Bradford,CEB0158,14,43,14,49,34,-0.02057943724018907,1
CEB0210,4610.0,0.0,0.0,0.0,Colin Evan Brown,CEB0210,42,24,44,23,34,0.10485513035830685,0
CEF0928,0.0,0.0,1211.0,0.0,Colette Eden Foley,CEF0928,18,44,32,50,25,0.06942882538747841,0
CEJ0109,2751.0,0.0,0.0,0.0,Casey Edward Joyce,CEJ0109,21,46,17,17,32,0.10859528261663276,0
CEJ0646,0.0,0.0,951.0,0.0,Callie Emerald Jordan,CEJ0646,22,22,38,15,29,0.1514335955071538,0
CEL0561,3001.0,0.0,0.0,0.0,Calvin Edan Love,CEL0561,40,39,36,19,40,0.12004196093791747,0
CEW0539,0.0,0.0,690.0,0.0,Caleb Ezra Weber,CEW0539,23,36,19,43,25,0.1545605569630924,0
CFB0034,0.0,0.0,690.0,0.0,Cassandra Francesca Buchanan,CFB0034,46,40,16,16,27,0.15035066524369983,0
CFB0167,0.0,0.0,690.0,0.0,Chiquita Fallon Burris,CFB0167,50,38,33,41,32,0.14098578849969556,0
CFB0216,0.0,327.0,1189.0,722.0,Constance Fiona Bryan,CFB0216,44,48,20,39,32,0.05830532731798255,0
CFG0959,338.0,0.0,0.0,0.0,Cassidy Florence Gibbs,CFG0959,42,21,24,17,20,0.1205606923750489,0
CFM0767,1005.0,0.0,0.0,0.0,Cecilia Freya Morgan,CFM0767,46,23,22,35,29,0.15364981503251907,0
CFW0264,524.0,0.0,0.0,0.0,Carl Ferdinand Wong,CFW0264,19,32,17,20,27,0.1506015409092264,0
CGA0629,5046.0,0.0,0.0,0.0,Cullen Gary Adams,CGA0629,36,35,24,49,28,0.09779643170316404,0
CGB0637,1020.0,0.0,0.0,0.0,Claudia Galena Baldwin,CGB0637,20,20,15,20,29,0.13623267837425684,0
CGF0337,1012.0,0.0,0.0,0.0,Chaim Grant Fernandez,CGF0337,32,30,43,15,31,0.14030451248257264,0
CGF0635,0.0,0.0,956.0,0.0,Callum Gray Farley,CGF0635,46,16,21,39,36,0.11680071672254272,0
CGH0679,0.0,0.0,125.0,0.0,Callie Glenna Hodge,CGH0679,33,45,41,39,37,0.1271237908244337,0
CGK0725,0.0,0.0,690.0,0.0,Connor Giacomo Knight,CGK0725,36,13,36,42,44,0.09965665047534156,0
CGS0138,0.0,0.0,690.0,0.0,Cherokee Germane Stokes,CGS0138,39,42,37,18,34,0.16776700045436976,0
CHG0146,4648.0,0.0,0.0,0.0,Cedric Herrod Gilliam,CHG0146,40,20,39,19,35,0.10396540216195888,0
CHH0472,0.0,534.0,1150.0,752.0,Cadman Hop Hayes,CHH0472,18,39,41,35,32,0.07487754721189999,0
CHM0821,338.0,0.0,0.0,0.0,Carter Harrison Maldonado,CHM0821,48,11,39,19,23,0.09794187267516336,0
CHP0446,0.0,0.0,690.0,0.0,Colby Howard Petersen,CHP0446,14,24,23,17,22,0.09845620795234333,0
CIG0052,3689.0,0.0,0.0,0.0,Chastity Ima Gibson,CIG0052,17,45,17,16,24,0.0934924579381678,0
CIL0124,0.0,227.0,151.0,190.0,Cynthia Inez Lowe,CIL0124,38,37,21,20,29,0.1308103649866304,0
CIM0271,2991.0,0.0,0.0,0.0,Colt Ishmael Mccall,CIM0271,24,27,10,20,38,0.08518953096605336,0
CIM0473,0.0,0.0,690.0,0.0,Cade Ignatius Mooney,CIM0473,14,22,40,26,28,0.13399083853156785,0
CIM0926,2004.0,0.0,0.0,0.0,Caldwell Ian Maxwell,CIM0926,31,25,41,17,31,0.1414457879322467,0
CJC0494,5031.0,0.0,0.0,0.0,Caleb Jonas Chang,CJC0494,40,39,39,42,42,0.0671013498444738,0
CJF0802,3030.0,0.0,0.0,0.0,Camille Julie Freeman,CJF0802,36,39,38,43,21,0.11250102353625652,0
CJG0470,337.0,0.0,0.0,0.0,Callum Jasper Gilmore,CJG0470,44,45,22,32,24,0.15436539695925477,0
CJH0702,337.0,0.0,0.0,0.0,Calvin Jarrod Hood,CJH0702,46,24,30,25,37,0.14326761846894126,0
CJK0200,3674.0,0.0,0.0,0.0,Cora Jane Kinney,CJK0200,40,29,24,38,31,0.14742167207427287,0
CJM0138,326.0,0.0,0.0,0.0,Colorado Joel Merrill,CJM0138,10,40,21,17,23,0.09027998680494281,0
CJM0521,1334.0,0.0,0.0,0.0,Cleo Jeanette Morales,CJM0521,13,18,37,18,24,0.1037821087455672,0
CJM0970,0.0,0.0,690.0,0.0,Chase Jakeem Manning,CJM0970,13,18,41,30,29,0.11906054525754933,0
CJP0221,0.0,7930.0,883.0,5929.0,Cyrus Jin Park,CJP0221,21,40,22,19,27,-0.0662667953506001,1
CJP0952,335.0,0.0,0.0,0.0,Cody Jonathan Potter,CJP0952,45,18,25,18,27,0.1551279558039687,0
CJR0414,0.0,3034.0,690.0,2013.0,Christian James Rutledge,CJR0414,44,17,26,48,24,0.00693648210901221,0
CJT0374,0.0,0.0,690.0,0.0,Cameron Jonathan Thomas,CJT0374,20,18,40,34,31,0.15282851034555628,0
CJV0286,1006.0,0.0,0.0,0.0,Colorado John Valentine,CJV0286,18,14,17,13,26,0.10686900472147559,0
CKB0427,3029.0,0.0,0.0,0.0,Cathleen Kelsey Burke,CKB0427,38,38,36,43,37,0.12530917553405424,0
CKB0482,5036.0,0.0,0.0,0.0,Colton Kaseem Bolton,CKB0482,36,48,37,46,25,0.07111972080002937,0
CKD0680,3045.0,0.0,0.0,0.0,Cheyenne Kay Dickerson,CKD0680,18,50,24,18,28,0.09137415609875849,0
CKH0144,3015.0,0.0,0.0,0.0,Chloe Keiko Holland,CKH0144,34,22,22,35,30,0.15163949523708792,0
CKP0721,337.0,0.0,0.0,0.0,Colt Kendall Perez,CKP0721,40,39,39,13,32,0.1488717015595677,0
CKW0746,0.0,0.0,1007.0,0.0,Cassidy Kay Ward,CKW0746,33,37,25,24,32,0.1646480550657538,0
CLB0748,0.0,0.0,690.0,0.0,Chase Lane Booth,CLB0748,33,45,13,44,26,0.1409245490471563,0
CLB0774,1000.0,0.0,0.0,0.0,Charde Lareina Barrett,CLB0774,49,23,22,17,31,0.1334749302622718,0
CLD0894,1011.0,0.0,0.0,0.0,Cheyenne Lesley Dominguez,CLD0894,19,21,50,16,36,0.08046523945669215,0
CLF0852,4988.0,0.0,0.0,0.0,Candice Lunea Fischer,CLF0852,36,45,28,18,26,0.1194273291015947,0
CLH0703,332.0,0.0,0.0,0.0,Colin Lawrence Holder,CLH0703,48,41,47,28,29,0.11847483211636062,0
CLM0315,0.0,0.0,690.0,0.0,Caleb Leroy Mccoy,CLM0315,10,41,20,28,32,0.12701587345541104,0
CLR0460,0.0,0.0,690.0,0.0,Chancellor Lee Ratliff,CLR0460,10,34,21,36,33,0.1268191228436213,0
CLS0296,336.0,0.0,0.0,0.0,Chiquita Linda Stokes,CLS0296,27,16,25,18,33,0.14403536808327327,0
CMB0645,0.0,0.0,690.0,0.0,Cassady Mercedes Bentley,CMB0645,32,30,15,20,28,0.16780555637148586,0
CMB0912,5723.0,0.0,0.0,0.0,Caleb Mason Ball,CMB0912,46,43,16,22,31,0.07456626804353361,0
CMD0693,0.0,0.0,1470.0,0.0,Christopher Murphy Dodson,CMD0693,21,38,15,34,25,0.10440589119956972,0
CMM0300,0.0,0.0,690.0,0.0,Cyrus Macaulay Middleton,CMM0300,50,19,31,36,32,0.13377690067587605,0
CMM0487,5005.0,0.0,0.0,0.0,Cora Maisie Mclean,CMM0487,39,22,42,40,30,0.11197687666729284,0
CMR0739,0.0,11211.0,1238.0,7615.0,Camilla Mona Rasmussen,CMR0739,42,13,44,44,25,-0.13249486654502207,1
CMS0454,336.0,0.0,0.0,0.0,Cameran Madonna Shepard,CMS0454,43,23,28,15,25,0.1542491477374684,0
CMW0297,0.0,0.0,690.0,0.0,Cora Maggy Wise,CMW0297,50,43,25,36,33,0.14093742452976576,0
CMW0783,996.0,0.0,0.0,0.0,Castor Mark Wolf,CMW0783,21,35,14,16,26,0.12620756844861097,0
CNB0900,1007.0,0.0,0.0,0.0,Colton Nathan Barber,CNB0900,34,43,38,16,27,0.1452821944203917,0
CNC0691,0.0,2359.0,742.0,255.0,Curran Nolan Carney,CNC0691,38,11,44,26,28,0.06781733761187092,0
CND0936,0.0,0.0,1074.0,0.0,Carly Nichole Dillon,CND0936,39,38,18,45,28,0.14278560387879485,0
CNE0352,5950.0,0.0,0.0,0.0,Cameron Noel Elliott,CNE0352,39,22,44,15,30,0.07226340602104064,0
CNM0800,2994.0,0.0,0.0,0.0,Charissa Nyssa Mcgee,CNM0800,32,11,40,38,24,0.09888067997527927,0
COF0120,2554.0,0.0,0.0,0.0,Clio Ocean Faulkner,COF0120,14,12,38,13,35,0.0407863700763017,0
COF0905,0.0,0.0,690.0,0.0,Colin Orson Finley,COF0905,36,43,25,38,28,0.17369643658493983,0
COM0321,5016.0,0.0,0.0,0.0,Claire Olivia Martin,COM0321,38,18,34,18,27,0.12344359826270951,0
CPG0322,5012.0,0.0,0.0,0.0,Connor Phelan Guerra,CPG0322,17,13,19,24,36,0.06893265929732861,0
CPS0014,0.0,0.0,953.0,0.0,Christen Portia Solis,CPS0014,33,38,24,23,30,0.17011837388842022,0
CPS0431,0.0,0.0,690.0,0.0,Chancellor Paki Sandoval,CPS0431,33,40,23,49,35,0.13223899581211718,0
CQC0853,0.0,0.0,948.0,0.0,Clinton Quinn Cameron,CQC0853,35,14,18,28,32,0.1467778244558206,0
CQH0701,334.0,0.0,0.0,0.0,Caldwell Quamar Head,CQH0701,35,50,39,50,32,0.107501197406769,0
CQH0730,5068.0,0.0,0.0,0.0,Cassady Quincy Hampton,CQH0730,21,18,37,49,27,0.06920823366178619,0
CQP0232,0.0,0.0,690.0,0.0,Carson Quinn Peters,CQP0232,38,13,10,41,29,0.10992400870523233,0
CQR0391,0.0,1975.0,952.0,1316.0,Celeste Quintessa Rivera,CQR0391,31,40,18,30,29,0.08017985077910811,0
CQW0652,974.0,0.0,0.0,0.0,Chastity Quyn Wilkerson,CQW0652,10,22,48,20,33,0.06541677025257375,0
CRA0098,0.0,0.0,716.0,0.0,Cassady Riley Alvarez,CRA0098,45,40,41,18,28,0.15701744895047004,0
CRD0624,638.0,0.0,0.0,0.0,Christine Reagan Deleon,CRD0624,26,22,17,39,32,0.13791481762549385,0
CRG0324,0.0,4818.0,958.0,742.0,Cora Rose Graves,CRG0324,45,36,43,35,32,0.002762194475717794,0
CRG0736,0.0,0.0,690.0,0.0,Castor Rafael Gregory,CRG0736,18,21,32,35,29,0.15648845549744517,0
CRK0916,3363.0,0.0,0.0,0.0,Chandler Raymond Kirk,CRK0916,32,46,26,19,32,0.13401880289439666,0
CRL0909,0.0,0.0,971.0,0.0,Cynthia Rhoda Little,CRL0909,31,43,15,19,27,0.14967610339284487,0
CRM0133,0.0,0.0,690.0,0.0,Carol Reagan Mcmillan,CRM0133,43,28,43,48,19,0.09275240975830884,0
CRM0666,0.0,2135.0,992.0,255.0,Chancellor Roth Manning,CRM0666,49,20,38,35,38,0.04744656677916603,0
CRM0852,0.0,2099.0,1188.0,1352.0,Camilla Ramona Mcleod,CRM0852,43,44,35,21,35,0.023905282492730717,0
CRO0027,3037.0,0.0,0.0,0.0,Cathleen Risa Oneal,CRO0027,19,30,28,46,26,0.09672549995010743,0
CRP0456,335.0,0.0,0.0,0.0,Cade Rajah Patterson,CRP0456,37,41,28,43,30,0.17082688811019087,0
CRW0064,0.0,0.0,690.0,0.0,Chandler Robert Warner,CRW0064,37,10,33,44,28,0.12940868081663398,0
CRW0908,0.0,0.0,965.0,0.0,Chancellor Rigel William,CRW0908,43,47,17,21,31,0.13656955050985653,0
CSB0080,3715.0,0.0,0.0,0.0,Catherine Savannah Bullock,CSB0080,35,19,39,34,36,0.12426385946187757,0
CSC0217,1158.0,0.0,0.0,0.0,Cathleen Samantha Craig,CSC0217,40,15,30,38,28,0.15761181784303285,0
CSC0581,0.0,0.0,955.0,0.0,Cameran Sheila Conrad,CSC0581,16,14,30,16,40,0.08953774384016161,0
CSF0671,0.0,949.0,1653.0,1010.0,Chastity Shaine Floyd,CSF0671,47,28,43,15,27,0.030537168380402657,0
CSF0929,0.0,10.0,304.0,20.0,Chaney Sean Fuentes,CSF0929,38,35,39,47,28,0.12761015990932761,0
